ID,LATITUDE,LONGITUDE,DATUM,NETWORK_ST,STATION_NA,METHOD,VS30__M_S_,MAX_DEPTH,CONTACT,REFERENCE,URL,GEOLOGIC_D,COMMENTS,IP2007,Junko2018
WP.25,43.65973,-111.11203,NAD83/WGS84,NA,Site 56,iMASW,568.5,NA,William M. Phillips,"Phillips, W. M. (2011), Readme documentation NEHRP site class map of Teton County, Idaho, v. 12.2011.14, http://www.idahogeology.org/PDF/Digital_Data_%28D%29/Digital_Databases_%28DD%29/DD6_Teton_NEHRP_Liquefaction/NEHRP/README_Documentation_NEHRP_Site_Cl",http://www.idahogeology.org/PDF/Digital_Data_%28D%29/Digital_Databases_%28DD%29/DD6_Teton_NEHRP_Liquefaction/NEHRP/README_Documentation_NEHRP_Site_Class_Map_Teton_County_Idaho.pdf,NA,Coordinates of first (Geophone 1) and last (Geophone 12) sensors were provided; used position of Geophone 1.,8,9
JO.TAC.10,47.179225,-122.444666,WGS84,NA,tb13,SPAC,569.7,NA,"USGS Golden: J. Odum, W. Stephenson, R. Williams", ,NA,Jack Odum and http://ngmdb.usgs.gov/maps/mapview/,NA,9,6
JL.261,33.743835,-118.403465,NA,CI.RPV,RPV,ReMi,570,100,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file & SoCal directory,5,3a
JL.209,36.8518,-116.4207,NA,NA,"Midway Valley Strong Motion (EW), Nevada Test Site",ReMi,570,NA,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,7,7
JL.636,36.8518,-116.4207,NA,NA,"Midway Valley Strong Motion (EW), Nevada Test Site",ReMi,570,90,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from YM-Anza-NN,7,7
JL.504,39.52465,-119.8005,NA,NA,1018-355,ReMi,570,72,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,Reno Folio Geologic Map 4ag,Data from Reno.,8,9
JL.225,36.8519,-116.4581,NA,NA,"Repository, Nevada Test Site",ReMi,571,NA,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,3,2b
JL.652,36.8519,-116.4581,NA,NA,"Repository, Nevada Test Site",ReMi,571,110,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from YM-Anza-NN,3,2b
BL.178,36.13301,-115.179865,NA,NA,transect2200B,ReMi,571,175,Barbara Luke,NA,http://agc.unlv.edu/lv_archives/index.html,NA,Las Vegas transect by J. Louie for LLNL,8,9
JL.83,36.13301,-115.179865,NA,NA,Transect 2200B 9.860 km south of Cheyenne,ReMi,571,175,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,8,9
JL.177,39.51982,-119.8315,NA,NA,851-865-319,ReMi,572,310,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from Renotransect (ReMi-Vs30.csv file).,8,8
DB.126,37.808763,-122.362015,WGS84,NA,Yerba Buena,Downhole,572.4,23.5,David M. Boore,"Boore, D. M. (2003), A compendium of P- and S-wave velocities from surface- to-borehole logging: Summary and reanalysis of previously published data and analysis of unpublished data, U.S. Geological Survey Open-File Report 2003-191, 13 p.",http://www.daveboore.com/data_online.html,NA,Original coordinates were in NAD27; converted to WGS84 using ArcGIS.,18,9
JL.306,34.14472,-117.92973,NA,NA,106A,ReMi,574,139.3,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,3,9
JL.179,39.51918,-119.83787,NA,NA,881-895-340,ReMi,575,330,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from Renotransect (ReMi-Vs30.csv file).,4,8
JL.62,36.129313,-115.165464,NA,NA,Wynn Las Vegas Casino site (Array N),ReMi,575,68.4,John N. Louie,NA,http://www.ce.unlv.edu/egl/lv_archives/WLV_pref.txt,NA,Data from ReMi-Vs30.csv file.,8,9
SKA.154,48.41191,-122.30991,WGS84?,NA,Mt Baker Middle School,SH-Wave_refr,575.2,25,Ray_Cakir,BilderbackEA2008_(WA-DNR_08-2),http://www.dnr.wa.gov/Publications/ger_ofr2008-2_shear_wave_database.zip,http://www.dnr.wa.gov/publications/ger_portal_surface_geology_24k.zip; http://www.dnr.wa.gov/publications/ger_portal_surface_geology_100k.zip,DEA13,3,9
ET.35,35.715267,-120.2056,NA,KFU,841KFU,SASW,576,90,Eric M. Thompson,"Thompson, E. M., Kayen, R. E., Carkin, B., and H. Tanaka (2010), Surface-wave site characterization at 52 strong-motion recording stations affected by the Parkfield, California, M6.0 earthquake of 28 September 2004, USGS Open File Report 2010-1168, 120 p",http://pubs.usgs.gov/of/2010/1168/,NA,NA,3,3a
LS.9,35.62482,-97.2241,WGS84,GS.OK010,Oklahoma,"MASW (L-wave), MASW (R-wave)",576,40,Antony Martin,"Salomone, L. A., Hamel, J. F., and R. P. Kassawara (2013), EPRI (2004, 2006) Ground-motion model (GMM) review project: Shear wave velocity measurements at seismic recording stations, Final Reprt 3002000719, 524 pp.",http://www.epri.com/abstracts/Pages/ProductAbstract.aspx?ProductId=000000003002000719,"Heran, W. D., Green, G., and Stoeser, D. B., (2003), A Difital Geologic Map Database of Oklahama, USGS Open File Report 03-247.",NA,9,6
JL.191,37.0935,-116.093,NA,NA,"Area 4 (BEEF Bunker), Nevada Test Site",ReMi,576,NA,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,8,9
JL.618,37.0935,-116.093,NA,NA,"Area 4 (BEEF Bunker), Nevada Test Site",ReMi,576,55,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from YM-Anza-NN,8,9
RK.29,33.606331,-116.452959,WGS84,NP.5044,606APF,SASW,577,NA,Robert Kayen,"Kayen, R., Thompson, E., Minasian, D., and Carkin, B. (2005), Shear-wave velocity of the ground near sixty California strong motion recording sites by the spectral analysis of the surface wave (SASW) method and harmonic-wave sources, USGS Open File Repor",http://pubs.usgs.gov/of/2005/1366/,NA,Original coordinates were in NAD27; converted to WGS84 using ArcGIS.,5,5
BL.173,36.146138,-115.16779,NA,NA,transect2101C,ReMi,577,190,Barbara Luke,NA,http://agc.unlv.edu/lv_archives/index.html,NA,Las Vegas transect by J. Louie for LLNL,8,9
JL.328,34.10907,-117.95132,NA,NA,117A,ReMi,577,200,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,8,9
JL.78,36.146138,-115.16779,NA,NA,Transect 2101C 8.295 km south of Cheyenne,ReMi,577,190,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,8,9
JL.231,36.8379,-116.4748,NA,NA,"Side of Yucca Mountain Strong Motion (NS), Nevada Test Site",ReMi,578,NA,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,3,2b
JL.658,36.8379,-116.4748,NA,NA,"Side of Yucca Mountain Strong Motion (NS), Nevada Test Site",ReMi,578,80,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from YM-Anza-NN,3,2b
JL.305,34.146535,-117.927335,NA,NA,105B,ReMi,578,200,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,3,9
SKA.487,45.205186,-123.232126,WGS84?,NA,McMin01,SH-Wave_refr,579.3,9,Ian_Madin;Bill_Burns,MadinAndBurns2013_(DOGAMI_O-13-06),http://www.oregongeology.org/pubs/ofr/p-O-13-06.htm,http://www.oregongeology.org/pubs/dds/p-OGDC-6.htm,DEA13,7,8
AY.MDPB,37.63227,-119.07935,WGS84,NC.MDPB,NA,MASW (R-wave),580,17,Alan Yong,"Yong, A., Martin, A., Stokoe, K., and Diehl, J., (2013), ARRA-funded VS30 measurements using multi-technique approach at strong-motion stations in California and central-eastern United States, U.S. Geological Survey Open-File Report 2013-1102, 60 p.",http://pubs.usgs.gov/of/2013/1102/,"Huber, N. K. and Rinehart, C. D. (1965) Geologic Map of the Devil's Postpile Quadrangle, Sierra Nevada, California.",NA,1,3a
AY.CWC,36.43907,-118.08048,WGS84,CI.CWC,NA,MASW (R-wave),580,22,Alan Yong,"Yong, A., Martin, A., Stokoe, K., and Diehl, J., (2013), ARRA-funded VS30 measurements using multi-technique approach at strong-motion stations in California and central-eastern United States, U.S. Geological Survey Open-File Report 2013-1102, 60 p.",http://pubs.usgs.gov/of/2013/1102/,"du Bray, E. A., and Moore, J. G. (1985) Geologic Map of the Olancha Quadrangle, Southern Sierra Nevada, California.",NA,4,4
JL.336,34.10854,-117.97485,NA,NA,121A,ReMi,580,200,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,8,5
EW.22,38.335,-87.455,NA,NA,NA,Seismic Refraction/Reflection (SH-wave),580,NA,Edward W. Woolery,"Woolery, E. W. (2004), Ground motion site effects in the Wabash Valley region from the 18 June 2002 Darmstadt earthquake, NEHRP Tech Reprt 04HQGR0095, 111 pp.",http://earthquake.usgs.gov/research/external/reports/04HQGR0095.pdf,NA,NA,11,6
BL.185,36.12594,-115.185505,NA,NA,transect2203B,ReMi,580,340,Barbara Luke,NA,http://agc.unlv.edu/lv_archives/index.html,NA,Las Vegas transect by J. Louie for LLNL,8,9
EW.41,38.801,-87.473,NA,NA,NA,Seismic Refraction/Reflection (SH-wave),580,NA,Edward W. Woolery,"Woolery, E. W. (2004), Ground motion site effects in the Wabash Valley region from the 18 June 2002 Darmstadt earthquake, NEHRP Tech Reprt 04HQGR0095, 111 pp.",http://earthquake.usgs.gov/research/external/reports/04HQGR0095.pdf,NA,NA,9,9
JL.90,36.12594,-115.185505,NA,NA,Transect 2203B 10.703 km south of Cheyenne,ReMi,580,340,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,8,9
AY.13922,33.6691,-117.33225,WGS84,CE.13922,NA,MASW (L-wave),581,13,Alan Yong,"Yong, A., Martin, A., Stokoe, K., and Diehl, J., (2013), ARRA-funded VS30 measurements using multi-technique approach at strong-motion stations in California and central-eastern United States, U.S. Geological Survey Open-File Report 2013-1102, 60 p.",http://pubs.usgs.gov/of/2013/1102/,"Morton, D. M. and Weber, F. H., Jr. (1973-77, 1978, 1998) Preliminary Geologic Map of the Elsinore 7.5' Quadrangle, Riverside County, California, Version 1.0.",NA,11,3a
LS.11,38.0218,-78.53216,WGS84,NM.CVVA,Virginia,SASW,581,46,Antony Martin,"Salomone, L. A., Hamel, J. F., and R. P. Kassawara (2013), EPRI (2004, 2006) Ground-motion model (GMM) review project: Shear wave velocity measurements at seismic recording stations, Final Reprt 3002000719, 524 pp.",http://www.epri.com/abstracts/Pages/ProductAbstract.aspx?ProductId=000000003002000719,Department of Mines Mineral and Energy (2003) Digital Representation of the 1993 Geologic Map of Virginia.,NA,7,3b
JL.119,39.50946,-119.83747,NA,NA,RF05,ReMi,581,85,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,8,7
JL.537,39.50946,-119.83747,NA,NA,RF05,ReMi,581,85,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,"Bonham, H.F. Jr. and Bingler, E.C. (1973), Reno folio geologic map, Nevada Bureau of Mines and Geology, Environmental Series, 1:24000 scale, 1 sheet.",Data from Reno.,8,7
JO.TAC.16,47.089337,-122.333648,WGS84,NA,tb25,SPAC,581.8,NA,"USGS Golden: J. Odum, W. Stephenson, R. Williams", ,NA,Jack Odum and http://ngmdb.usgs.gov/maps/mapview/,NA,5,6
AM.8,61.185,-149.744,NA,K2-09,NA,CXW,582,NA,A. Martirosyan,"Martirosyan, A., Dutta, U., Biswas, N., Papageorgiou, A., and R. Combellick (2002), Determination of site response in Anchorage, Alaska, on the basis of spectral ratio method, Earthquake Spectra, v. 18, n. 1, pp 85-104.",http://earthquakespectra.org/loi/eqsa,NA,NA,17,8
LS.7,35.5071,-97.3838,WGS84,GS.OK008,Oklahoma,MASW (L-wave),583,30,Antony Martin,"Salomone, L. A., Hamel, J. F., and R. P. Kassawara (2013), EPRI (2004, 2006) Ground-motion model (GMM) review project: Shear wave velocity measurements at seismic recording stations, Final Reprt 3002000719, 524 pp.",http://www.epri.com/abstracts/Pages/ProductAbstract.aspx?ProductId=000000003002000719,"Heran, W. D., Green, G., and Stoeser, D. B., (2003), A Difital Geologic Map Database of Oklahama, USGS Open File Report 03-247.",NA,9,6
JO.5,33.235,-80.433,NA,NA,Santee Limestone,Seismic Refraction (S-wave),583,NA,Jack K. Odum,"Odum, J. K., Williams, R. A., Stephenson, W. J., and Worley, D. M. (2003), Near-surface s-wave and p-wave seismic velocities of primary geological formations on the Piedmont and Atlantic coastal plain of South Carolina, USA, USGS Open File Report 03-043,",http://pubs.usgs.gov/of/2003/ofr-03-043/OFR_03-043.pdf,"Colquhoun, D.J. and Duncan, D.A., 1967, Geology of the Eutawville quadrangle, South Carolina: MS-12, scale 1:62,500, Division of Geology, South Carolina State Development Board.",NA,15,8
SKA.562,45.400252,-123.801422,WGS84?,NA,TC11,SH-Wave_refr,583.8,11,Ian_Madin;Bill_Burns,MadinAndBurns2013_(DOGAMI_O-13-06),http://www.oregongeology.org/pubs/ofr/p-O-13-06.htm,http://www.oregongeology.org/pubs/dds/p-OGDC-6.htm,DEA13,7,6
AY.JBMB,37.31861,-122.15314,WGS84,NC.JBMB,NA,MASW (L-wave),584,24,Alan Yong,"Yong, A., Martin, A., Stokoe, K., and Diehl, J., (2013), ARRA-funded VS30 measurements using multi-technique approach at strong-motion stations in California and central-eastern United States, U.S. Geological Survey Open-File Report 2013-1102, 60 p.",http://pubs.usgs.gov/of/2013/1102/,"Dibblee, T. W., Jr., (2007) Geologic Map of the Mindego Hill Quadrangle, San Mateo, Santa Clara and Santa Cruz Counties, California.",NA,3,2b
AY.23897,34.13322,-117.25281,WGS84,CE.23897,NA,MASW (R-wave),584,24,Alan Yong,"Yong, A., Martin, A., Stokoe, K., and Diehl, J., (2013), ARRA-funded VS30 measurements using multi-technique approach at strong-motion stations in California and central-eastern United States, U.S. Geological Survey Open-File Report 2013-1102, 60 p.",http://pubs.usgs.gov/of/2013/1102/,"Dibblee, T. W., Jr., (2004) Geologic Map of the San Bernardino South Quadrangle, San Bernardino and Riverside Counties, California.",NA,8,9
SKA.194,46.55914,-120.44804,WGS84?,NA,Smith Farm,SH-Wave_refr,584,27,Ray_Cakir,BilderbackEA2008_(WA-DNR_08-2),http://www.dnr.wa.gov/Publications/ger_ofr2008-2_shear_wave_database.zip,http://www.dnr.wa.gov/publications/ger_portal_surface_geology_24k.zip; http://www.dnr.wa.gov/publications/ger_portal_surface_geology_100k.zip,DEA13,16,10
SKA.299,47.642,-122.364,WGS84?,NA,West Halladay (HAL) (S57),P-Wave_refr; SH-Wave_refr,585.8,92,Ray_Cakir,BilderbackEA2008_(WA-DNR_08-2),http://www.dnr.wa.gov/Publications/ger_ofr2008-2_shear_wave_database.zip,http://www.dnr.wa.gov/publications/ger_portal_surface_geology_24k.zip; http://www.dnr.wa.gov/publications/ger_portal_surface_geology_100k.zip,Measured,3,7
AY.TA2,34.38206,-117.67819,WGS84,CI.TA2,NA,MASW (R-wave),586,28,Alan Yong,"Yong, A., Martin, A., Stokoe, K., and Diehl, J., (2013), ARRA-funded VS30 measurements using multi-technique approach at strong-motion stations in California and central-eastern United States, U.S. Geological Survey Open-File Report 2013-1102, 60 p.",http://pubs.usgs.gov/of/2013/1102/,"Dibblee, T. W., Jr., (2002) Geologic Map of the Mescal Creek Quadrangle, Los Angeles and San Bernardino Counties, California.",NA,2,2b
JL.329,34.110825,-117.953675,NA,NA,117B,ReMi,586,600,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,8,9
JL.128,39.515915,-119.703875,NA,NA,RF10,ReMi,587,NA,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,3,1b
JL.553,39.515915,-119.703875,NA,NA,SWTP,ReMi,587,470,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,"Bonham, H.F. Jr. and Bingler, E.C. (1973), Reno folio geologic map, Nevada Bureau of Mines and Geology, Environmental Series, 1:24000 scale, 1 sheet.",Data from Reno.,3,1b
AY.WWC,33.94068,-116.40876,WGS84,CI.WWC,NA,MASW (R-wave),587,25,Alan Yong,"Yong, A., Martin, A., Stokoe, K., and Diehl, J., (2013), ARRA-funded VS30 measurements using multi-technique approach at strong-motion stations in California and central-eastern United States, U.S. Geological Survey Open-File Report 2013-1102, 60 p.",http://pubs.usgs.gov/of/2013/1102/,"Proctor, R. J. (1968) Geologic Map and Sections of the Desert Hot Springs Area, Riverside County, California.",NA,3,2a
SKA.125,47.80228,-122.25946,WGS84?,NA,Cypress Advent,SH-Wave_refr,587.7,17,Ray_Cakir,BilderbackEA2008_(WA-DNR_08-2),http://www.dnr.wa.gov/Publications/ger_ofr2008-2_shear_wave_database.zip,http://www.dnr.wa.gov/publications/ger_portal_surface_geology_24k.zip; http://www.dnr.wa.gov/publications/ger_portal_surface_geology_100k.zip,DEA13,5,6
SKA.459,45.451492,-122.734749,WGS84?,NA,LOD2,DH_CH,587.9,67,Ian_Madin;Bill_Burns,MadinAndBurns2013_(DOGAMI_O-13-06),http://www.oregongeology.org/pubs/ofr/p-O-13-06.htm,http://www.oregongeology.org/pubs/dds/p-OGDC-6.htm,Measured,3,3a
JL.326,34.10906,-117.94485,NA,NA,116A,ReMi,588,245.9,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,8,9
RK.25,37.552641,-122.092388,WGS84,NP.1750,622CHP,SASW,588,NA,Robert Kayen,"Kayen, R., Thompson, E., Minasian, D., and Carkin, B. (2005), Shear-wave velocity of the ground near sixty California strong motion recording sites by the spectral analysis of the surface wave (SASW) method and harmonic-wave sources, USGS Open File Repor",http://pubs.usgs.gov/of/2005/1366/,NA,Original coordinates were in NAD27; converted to WGS84 using ArcGIS.,12,11
SKA.401,44.921825,-123.300102,WGS84?,NA,Dalla02,SH-Wave_refr,588.8,6,Ian_Madin;Bill_Burns,MadinAndBurns2013_(DOGAMI_O-13-06),http://www.oregongeology.org/pubs/ofr/p-O-13-06.htm,http://www.oregongeology.org/pubs/dds/p-OGDC-6.htm,DEA13,11,6
JL.301,34.15451,-117.91865,NA,NA,103B,ReMi,589,400,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,3,9
JL.300,34.15649,-117.91653,NA,NA,103A,ReMi,590,290.6,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,3,3b
JL.516,39.53871,-119.814502,WGS84,NA,egge1-10,ReMi,590,64.5,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from Reno.,8,6
JO.SF.15,34.169,-118.377,WGS84,NA,NOHO,Refraction-Reflection,590,NA,"USGS Golden: J. Odum, W. Stephenson, R. Williams",NA,NA,http://ngmdb.usgs.gov/Prodesc/proddesc_214.htm,"The actual coordinates are not visible, but are in the middle of the  valley, very hard to say what's underneath without more localized coring etc.",12,8
UGS.111,40.743691,-111.837779,WGS84,NA,LAIRD PARK,Downhole,590,59,Chris Pankow,"McDonald, G.N., and F. X. Ashland (2008), Earthquake site conditions in the Wasatch Front urban corridor, Utah: Utah Geological Survey Special Study 125, 1 pl. scale 1:50,000, 41 p., CD.",http://geology.utah.gov/ghp/consultants/geophysical_data/shear-wave_velocity.htm,"Tinsley, J.C., King, K.W., Trumm, D.A., Carver, D.L., and R. Williams (1991), Geologic aspects of shear-wave velocity and relative ground response in Salt Lake Valley, Utah, in McCalpin, J.P., editor, Proceedings of the 27th symposium on engineering.",Original coordinates in UTM Zone 12 NAD27.,3,9
SKA.317,45.57701,-122.6769,WGS84?,NA,lombard,DH_CH,593,48.7,Ray_Cakir,BilderbackEA2008_(WA-DNR_08-2),http://www.dnr.wa.gov/Publications/ger_ofr2008-2_shear_wave_database.zip,http://www.oregongeology.org/pubs/dds/p-OGDC-6.htm,Measured; First layer >= 30 m thick,8,9
JL.200,36.8177,-116.4198,NA,NA,"Fran Ridge, Nevada Test Site",ReMi,594,NA,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from ReMi-Vs30.csv file.,8,2b
JL.627,36.8177,-116.4198,NA,NA,"Fran Ridge, Nevada Test Site",ReMi,594,50,John N. Louie,NA,http://crack.seismo.unr.edu/vs/archive/,NA,Data from YM-Anza-NN,8,2b
DB.129,37.791104,-122.459126,WGS84,NA,Presidio Golf Course,Downhole,594.5,54.6,David M. Boore,"Boore, D. M. (2003), A compendium of P- and S-wave velocities from surface- to-borehole logging: Summary and reanalysis of previously published data and analysis of unpublished data, U.S. Geological Survey Open-File Report 2003-191, 13 p.",http://www.daveboore.com/data_online.html,NA,Original coordinates were in NAD27; converted to WGS84 using ArcGIS.,11,3a
EW.42,38.605,-87.011,NA,NA,NA,Seismic Refraction/Reflection (SH-wave),595,NA,Edward W. Woolery,"Woolery, E. W. (2004), Ground motion site effects in the Wabash Valley region from the 18 June 2002 Darmstadt earthquake, NEHRP Tech Reprt 04HQGR0095, 111 pp.",http://earthquake.usgs.gov/research/external/reports/04HQGR0095.pdf,NA,NA,9,3b
RW.31,38.81438,-90.85249,NA,HEW,"Heritage Elem., Wentzville",Seismic Refraction (S-wave),595,NA,Robert A. Williams,"Williams, R. A., Odum, J. K., Stephenson, W. J., and R. B. Herrmann (2007), Shallow P- and S-wave velocities and site resonances in the St. Louis region, Missouri-Illinois, Eq. Spectra, v. 23, n. 3, pp. 711-726.",http://earthquakespectra.org/loi/eqsa,NA,NA,9,6
